person_id,dbpedia_uri,last_name,suffix,first_name,middle_name,middle_initial,rank,bio,bio_source,narrative_link_1,narrative_link_2,added
b03c621d-4a1c-488c-b525-202cc0895161,,Sullivan,,Jeremiah,Cutler,C.,Brigadier General,"In 1861 Sullivan organized the Sixth Indiana Volunteers.   He later became a colonel in the 13th Indiana. He served at Rich Mountain in western Virginia before rising to command a brigade at Kernstown during the Shenandoah Valley campaign of 1862. He was commissioned a brigadier general and was sent to the West. In the autumn of 1862, he commanded the District of Jackson of the Army of Tennessee. He fought at Iuka and Corinth before he relinquished his command. He transferred back to the East to serve as a division commander in the Department of West Virginia. He served at New Market and in the Lynchburg expedition.  In 1864 he was replaced and removed further away from the fighting in West Virginia and never again oversaw a significant command. He resigned in May 1865.","K. Singel, 02/27/2008; GENERALS IN BLUE (1992) ; WELSH (1996) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/22/2010.",,,FALSE
9e011217-2f91-4486-a77b-21bfb0d36db0,,Bickerdyke,,Mary,Ann,A,,"Mary Ann Ball was born in 1817.  She attended Oberlin College and received training as a nurse in a Cincinnati hospital. In 1847, she married Robert Bickerdyke. Ten years later, he died and left her with two sons. During the war, she volunteered her skills to helping Union soldiers. After the war, she devoted the rest of her life to providing legal assistance to veterans seeking pensions from the federal government. She returned to Kansas in 1887 and died in 1901.","K. Engel, 01/14/2011, http://www.ohiohistorycentral.org/entry.php?rec=32",http://www.ohiohistorycentral.org/entry.php?rec=32,,FALSE
5f1ba19f-f177-4008-aaa4-21f1213adfe4,,McGhie,,Isaac,,,,"Isac McGhie was among three African American circus workers wrongfully lynched in the streets of Duluth, Minnesota for purportedly assaulting a white girl.","A. Sirna, 09/08/2009, http://collections.mnhs.org/duluthlynchings/html/lynchings.htm [accessed 09/08/2009]",http://collections.mnhs.org/duluthlynchings/html/lynchings.htm,http://www.claytonjacksonmcghie.org/thestory.php,FALSE
0bbf8c45-2f41-4b08-98ce-222e943adac8,,Brannan,,John,Milton,M.,Brigadier General,"In 1861, Brannon was appointed brigadier general. He served on the South Atlantic coast before he was transferred to the Army of the Cumberland. He was involved in the Tullahoma campaign and at the Battle of Chickamauga. In October 1863, he was relieved of his command during the reorganization of the army, and he was given the position of chief of artillery of the Army of the Cumberland. In this capacity, he was involved in the defense of Chattanooga, and the Atlanta campaign. At the end of the war, he was brevetted major general.","K. Singel, 02/27/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",http://scholar.library.miami.edu/shedd/letters/brannan.html,,FALSE
23f64b08-7318-44a0-9e85-22ab893d84dc,,Drake,,Francis,Marion,M.,Lieutenant Colonel,"In 1861, Drake raised a company for the 2nd Iowa Infantry, in defense of his home state. In August 1862, Drake received a commission as a lieutenant colonel in the Thirty-sixth Iowa Infantry. In April 1864, he commanded forces at the Battle of Elkins' Ford. On April 25th, he attempted to command forces against a larger Union force at Marks' Mill, Arkansas, which resulted in a Confederate victory. Drake was severely wounded in this action. He would return to service shortly before the end of the war. He was brevetted the rank of brigadier general.","K. Singel, 02/22/2008 ; ABPP BATTLE SUMMARIES (1997); http://iagenweb.org/civilwar/biographies/biographies_d.htm",,,FALSE
0d156bc0-3601-4cb1-8cb0-23acd091e403,,Stephens,,Alexander,,H.,,"Born on February 11, 1812, Alexander H. Stephens was a politician from Georgia and personal acquaintance of Abraham Lincoln before civil war. He was Vice President of the Confederate States during the Civil War. In his famous 1861 “Cornerstone Speech,” Stephens explains “that slavery subordination to the superior race is his natural and normal condition….This, our new government, is the first, in the history of the world, based upon this great physical, philosophical, and moral truth.” He also served as a Congressman from Georgia (both before and after the war) and as Governor of Georgia until his death in 1883.","K. Singel, 07/14/2009, http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000854 [accessed 14 July 2009]; Revised 8/18/10 J. Frederick, http://teachingamericanhistory.org/library/index.asp?document=76",http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000854,,FALSE
b80b0b72-4280-4ce7-8e9a-23b812cb4561,,Semmes,,Alexander,Aldebaran,A.,Lieutenant Commander,"Lieutenant Commander Semmes joined the U.S. Navy as a midshipman in October 1841. He quickly rose through the ranks until he earned the rank of Lieutenant Commander on July 16, 1862 during the American Civil War.  He served in command of U.S. gunboat Tahoma, U.S.S. Wamsutta, and Portsmouth. From August 1864 until March 1865, he commanded a ironclad named the U.S.S. Lehigh. His cousin, Raphael Semmes won renown as the commander of the CSS Alabama.","K. Singel, 01/28/2008 ; ABPP BATTLE SUMMARIES (1997); http://www.newberry.org/collections/civilwarabstracts.html",http://archiver.rootsweb.com/th/read/USNAVY/2007-05/1178303149,http://www.newberry.org/collections/civilwarabstracts.html,FALSE
273ea5b9-0e1d-4993-8267-23cb229725dc,,Stevens,,Isaac,Ingalls,I.,Major General,"In July 1861, Stevens was appointed to the colonel of the 79th New York upon his offer of service. At the Battle of First Manassas, he earned a promotion to the brigadier general. During the Port Royal expedition, Stevens earned command of the town of Beaufort, South Carolina. At Secessionville, he attempted to attack the enemy, but failed to penetrate their lines. In July 1862, Stevens returned to Virginia to participate in the campaign of Second Manassas. He was killed during the Battle of Chantilly in September 1862.","K. Singel, 05/01/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
99c18b43-24b3-4f8f-9eab-2406dfabac0c,,Equiano,,Olaudah,,,,,,,,FALSE
bc4a67e5-b1be-43e1-9a83-240f4fe5346b,,Gordon,,John,Brown,B.,Major General,"In 1861, Gordon was elected as captain of a company of Confederate cavalry. He served with the Army of Northern Virginia. He was wounded just prior to the Battle of Antietam, however, in November 1862, he was promoted to brigadier general. His service at the Battle of Wilderness earned him name recognition in May 1864, after which he was promoted to major general. He was sent out to the Shenandoah Valley during the summer of 1864. During the retreat from Petersburg, he was in command of half of the cavalry until the point of surrender at Appomattox.","K. Singel, 03/25/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; SIFAKIS (1988)",,,FALSE
d0779979-1010-4b55-abe4-24977d8cb5f3,,Wright,,Ambrose,Ransom,R.,Brigadier General,"In 1861, Ambrose Wright joined the Confederate Army as a colonel in the 3rd Georgia Infantry. He served in the Norfolk, VA area and, following the battles of Seven Pines, received command of his own brigade. He led his forces at Seven Days, Second Bull Run, Antietam, Fredericksburg, Chancellorsville and temporarily broke through Union defenses on Cemetery Ridge at Gettysburg. He continued the war in Virginia before he was transferred to the Army of Tennessee in August 1864. He was promoted to major general and served in the Savannah and Carolinas Campaign shortly before the war’s end.","K. Singel, 02/07/2008 ; EICHER (2001) ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997); Revised J. Frederick 8/18/10",,,FALSE
b8bf39e9-145b-4562-9936-24e715eaf82f,,Ruggles,,Daniel,,,Brigadier General,"When the Civil War broke out in 1861, he immediately resigned from the United States Army. He served with the Department of Fredericksburg along the Rappahannock. In March 1862 he was commissioned as a brigadier general in the Army of Mississippi. He commanded forces at Corinth and at Shiloh. Afterward, he was assigned to administrative duties as commissary general of prisoners until the end of the war.","K. Singel, 02/14/2008 ; GENERALS IN BLUE (1992) ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/22/2010.",http://www.rarebooks.nd.edu/digital/civil_war/records_military/ruggles/index.shtml,http://www.nps.gov/frsp/rebcem.htm,FALSE
536cbc9d-7b3e-4225-a660-25374cc1026e,,McCulloch,,Benjamin,,,Brigadier General,"Serving in the Mexican War, and the War of Texas Independence, McCulloch entered the ranks of the Confederate Army with the experience to be appointed a colonel in the Texas State Troops before being quickly promoted to a brigadier general. He commanded forces in Indian Territory (now Oklahoma), Arkansas and Missouri. He was almost killed at the battle of Pea Ridge when a bullet hit him in the chest.","K. Singel, 02/08/2008 ; BOATNER (1959) ; SIFAKIS (1988) ; http://www.nps.gov/archive/peri/mcculloch.htm ; ABPP BATTLE SUMMARIES (1997)",http://www.tshaonline.org/handbook/online/articles/MM/fmc34.html,http://texashistory.unt.edu/widgets/pager.php?object_id=meta-pth-6725&recno=82&path=/data/UNT/Books/meta-pth-6725.tkl,FALSE
0f05f7ed-f187-4469-8fbe-25942e7eb85b,,McDowell,,Irvin,,,Major General,"In 1861, McDowell was promoted to brigadier general and assigned commander of the newly organized army at Washington. In the First Battle of Manassas, he was forced to advance before his army was ready, and as a result, his army was defeated. McDowell took the blame, and he was relieved of army command. In March 1862, he was appointed commander of a division, and promoted to major general of volunteers and assigned command of the I Corps of the Army of the Army Potomac. Soon, officials in Washington redesignated his division the Army of the Rappahannock, and put him in charge of the defense of Washington. McDowell’s command was later redesignated the III Corps of the Army of Virginia. In 1862, at the Battle of First Manassas, the Army of Virginia was defeated and fell back into the defenses of Washington. Again, McDowell took the blame, and he was relieved of his command. He held no further field command during the war. He was put in charge of the Department of the Pacific, and taken of the war, thus, after commanding various military departments, McDowell retired from the service in 1882.","K. Singel, 02/27/2008 ; GENERALS IN BLUE (1992) ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997)",http://www.ohiohistorycentral.org/entry.php?rec=262,http://www.mrlincolnswhitehouse.org/inside.asp?ID=142&subjectID=2,FALSE
73e2e794-9dab-40f5-b28f-25ad915208d4,,Dorsey,,Caleb,,,Colonel,"Dorsey began and finished his term of service as a colonel. During his service, he commanded the Third Missouri Cavalry Regiment. His unit participated in the Battle of Mount Zion Church in December 1861.","K. Singel, 02/11/2008 ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",http://mmcwrt.missouri.org/2000/mtzion.htm,,FALSE
3f0622ad-44c0-47f0-ae02-25b81a5bad3a,,Maxey,,Samuel,Bell,B.,Brigadier General,"At the outbreak of the war, Maxey resigned his seat in the Texas State Senate to organize the 9th Texas Infantry. He was commissioned as its colonel and ordered to Kentucky. In March 1862 he was promoted to brigadier general. He participated in the Battle of Port Hudson and the Vicksburg campaign during his service in east Tennessee. In late 1863 he was assigned as a major general on the Red River campaign. However, he was never promoted to this rank.","K. Singel, 03/19/2008 ; GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",,,FALSE
f7bd82cb-fd70-4bf2-9413-25db44cf1736,,Stoneman,,George,,,Major General,"In 1861, Stoneman entered the Union army as a captain in the 2nd US Cavalry. He was promoted to major, and served on the staff of General McClellan during the West Virginia campaign. Stoneman became chief of cavalry of the Army of the Potomac with the rank of brigadier general in August 1861. In March 1863, he was promoted to major general. Stoneman commanded forces during the Peninsula campaign, the Fredericksburg campaign, and the Chancellorsville campaign. He was replaced as the chief of cavalry after his failed advance toward Richmond in May 1863. Stoneman served in the cavalry bureau in Washington before he was sent to the West in 1864. He was captured shortly after his service in the Atlanta campaign, while trying to free prisoners from Andersonville prison. After the war, Stoneman was brevetted as a major general for his service.","K. Singel, 02/22/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997)",http://www.militarymuseum.org/Stoneman.html,http://www.historynet.com/magazines/american_civil_war/3034096.html,FALSE
6406d9fd-5012-4dbe-8e9e-263e9555e705,,Wright,,Martha,Coffin,C,,"Born in 1806, Martha Coffin was raised as a Quaker. After 1848, she worked for women's rights alongside her sister, Lucretia Mott. Martha was also an ardent abolitionist and helped fugitive slaves along on the Underground Railroad. She attended the founding meeting of the American Anti-Slavery Society in Philadelphia in 1833. After the war, she was instrumental in the formation of the American Equal Rights Association. She died of typhoid in 1875.","K. Engel, 06/20/2011, http://www.nps.gov/wori/historyculture/martha-c-wright.htm",http://www.nps.gov/wori/historyculture/martha-c-wright.htm,,FALSE
d715a467-1ef2-4a8c-8acd-26dc0640d1cb,,Fillmore,,Millard,,,,"Born into poverty in 1800, Millard Fillmore overcame much adversity to become a prominent lawyer and politician. In 1848, Fillmore was nominated for vice president on the Zachary Taylor ticket. Taylor won the presidency, but died from illness two years into his term. With Taylor's death, Fillmore became the thirteenth president of the United States and immediately had to deal with the growing disagreements in congress over the issue of slavery. Fillmore supported a series of bills that became known as the Compromise of 1850. Although he later opposed many Lincoln policies, he fully supported the efforts of the Union.","J. Rizzo, 10/12/2009; http://www.whitehouse.gov/about/presidents/millardfillmore/; Revised J. Frederick 8/18/10",http://www.whitehouse.gov/about/presidents/millardfillmore/,http://www.millardfillmore.org/,FALSE
f2b24743-4d9d-4422-b830-26ecf22d9bd1,,Sumner,,Edwin,Vose,V.,Major General,"While serving as a colonel in First U.S. Cavalry, Sumner negotiated a prisoner release after the Battle of Black Jack as commanding officer of Fort Leavenworth. Subsequently, he dispersed the Free State legislature in Topeka, Kansas. In 1861, Sumner was called to serve as commander of the II Corps of the Army of the Potomac in his new rank of major general. He led this command through the Peninsula campaign of 1862, although Sumner was wounded twice during the campaign,  He subsequently served at the Battle of Seven Pines, and later, at Antietam. At Fredericksburg, Sumner commanded the ""Left Grand Division"" of Burnside's army. He requested to resign upon the succession of Joseph Hooker as commander of the Army of the Potomac in January 1863.","M. Nickels, 08/21/2007; http://www.territorialkansasonline.org/ ;http://aotw.org/ ; K. Singel, 02/15/2008 ; GENERALS IN BLUE (1992) ; SIFAKIS (1988)",http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=bio_sketches/sumner_edwin,http://aotw.org/officers.php?officer_id=126,FALSE
46c193ca-afc3-49b9-a35e-274ee0eb270d,,Stillwell,,William,,,,"William Stillwell was a Free State settler who was killed by pro-slavery forces in the Marais des Cygnes Massacre in Kansas on May 19, 1858.","M. Nickels, 08/21/2007; http://www.kancoll.org/",http://www.kancoll.org/books/cutler/linn/linn-co-p3.html,,FALSE
e58c7033-8329-48f0-a6e9-27c59435c9fc,,Mudd,,Samuel,Alexander,A.,,"Dr. Samuel Mudd was born in 1833, near Waldorf, Maryland. On four occasions, Mudd met actor John Wilkes Booth. The fourth meeting took place when Mudd treated Booth’s broken leg following the assassination of President Lincoln.  Despite Mudd being unaware of the plot, the doctor was found guilty by association. Thus, he was sentenced to life imprisonment at Fort Jefferson, FL. However, when a yellow fever epidemic broke out in the prison, Mudd worked tirelessly to aid the sick. Because of this, Mudd was finally pardoned in 1869. He returned to Maryland to practice medicine, where he died in 1883.","J. Rizzo, 10/27/2008; http://web.mac.com/rksummers/sam/home.htmla; Mnickels, 8/18/09; http://www.law.umkc.edu/faculty/projects/ftrials/lincolnconspiracy/mudd.html [accessed 8/18/09]; Revised J. Frederick 8/18/10",http://www.law.umkc.edu/faculty/projects/ftrials/lincolnconspiracy/mudd.html,http://www.somd.lib.md.us/MUSEUMS/Mudd.htm,FALSE
033ec012-d845-474f-bf9c-28366e02d1a4,,Sherman,,William,Tecumseh,T.,Major General,"When Louisiana seceded, Sherman resigned as the superintendent of the state military academy. In May, he rejoined the U.S. army as a colonel. Sherman led a brigade in in the Battle of First Manassas. In August, he was made a brigadier general of volunteers and sent to Kentucky. In October, Sherman was put in command of the Dept. of the Cumberland, however, in November, he was transferred to the Dept. of the Missouri. Sherman distinguished himself as a division commander at Shiloh, and thus, he was promoted to major general in May. After the occupation of Memphis, Sherman took command of the District of Memphis from October through December 1862. After his defeat at Chickasaw Bluffs, he served in the capture of Arkansas Post. 
When Ulysses S. Grant assumed supreme command in the West, Sherman became commander of the Army of the Tennessee. He commanded the Union left in the Chattanooga campaign before he moved to Knoxville, to the relief of Gen. Burnside. In March 1864, when Grant became commander in chief, Sherman succeeded him as supreme commander in the West. His Atlanta campaign resulted in the fall of that city on September 2, 1864. Sherman burned through the city, and, with 60,000 men, began his famous march to the sea. Savannah fell on December 21st. In February 1865, Sherman started northward, through South Carolina. In North Carolina, General Joseph E. Johnston opposed Sherman in engagements at Averasboro and Bentonville, but after hearing of Lee's surrender, he surrendered to Sherman.","K.Singel, 05/13/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN BLUE (1992) ;http://www.sfmuseum.net/bio/sherman.html (accessed 13 May 2008)",http://www.sfmuseum.net/bio/sherman.html,http://ngeorgia.com/ang/William_Tecumseh_Sherman,FALSE
a0843832-94ac-4663-b4bc-288b8d1b817f,,Scurry,,William,Read,R.,Lieutenant Colonel,"In 1861, Scurry joined the Confederate army to become lieutenant colonel of the 4th Texas Cavalry. He served in the New Mexico Territory, in action at the battles at Valverde and at Glorieta Pass. He later was promoted to brigadier general in September 1862. During the capture of Galveston, Texas, he was in command of the land forces. In the following year, in 1864, he participated in the Red River campaign, being involved in the battles of Mansfield and Pleasant Hill. After the failure of this campaign, he was transferred to Arkansas. He was mortally wounded during the Battle of Jenkins' Ferry in April 1864.","K. Singel, 05/02/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN GRAY (1987)",,,FALSE
eebee7e8-e06c-4d92-8c9d-289e8cf0cf0c,,Gerth,,Valentin,,,,"Valentin Gerth was one of first white settlers in Anderson County, Kansas.  An avid abolitionist, his cabin may have been used by John Brown during his escape through Kansas after the slave raid into Missouri in 1858-59.","M. Nickels, 08/21/2007; http://www.kancoll.org/; http://www.travelks.com/",http://www.kancoll.org/books/cutler/anderson/anderson-co-p1.html,http://www.travelks.com/s/index.cfm?LID=368&QString=Keywords%3Dbrown%2520v%26Page%3D5,FALSE
95ddd139-3ee5-4f4d-863c-29386e9f5b98,,Goodnow,,Isaac,,,,"Isaac Goodnow was an anti-slavery advocate from Massachusetts, who founded the town of Manhattan, Kansas with a group of immigrants in 1855. He constructed the first Methodist church there and also founded Bluemont College.","M. Nickels, 08/21/2007; http://www.territorialkansasonline.org/",http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=show_document&SCREEN_FROM=personalities&document_id=102306&FROM_PAGE=&topic_id=157FirefoxHTML\Shell\Open\Command,http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=bio_sketches/goodnow_isaac,FALSE
fdae3f67-9283-4185-8511-2a1a6c974127,,Lander,,Frederick,West,W.,Brigadier General,"Lander first served as aide to Union General McClellan at the battles of Philippi and Rich Mountain. In August 1861 he was commissioned as a brigadier general. He was wounded at the skirmish of Edwards' Ferry and was promoted to division commander. In January 1862, he defended the town of Hancock, MD. He became ill when commanding forces in an attack on Bloomery Gap and died at Camp Chase, Paw Paw, Virginia (now West Virginia), in March 1862.","K.Singel, 02/22/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997) ;edited by J. Phillips, 8/23/2010.",,,FALSE
9c145dc6-6d6c-4a56-bc6a-2a696777e658,,Hamilton,,Charles,,,,Charles Hamilton was a pro-slavery settler from Georgia who came to the Kansas border region in 1855.  He led fellow pro-slavery advocates who captured eleven Free State settlers and killed five in what became known as the Marais des Cygnes Massacre.,"M. Nickels, 08/21/2007; http://www.kshs.org/; http://www.kancoll.org/; Revised J. Frederick 8/18/10",http://www.kancoll.org/books/cutler/linn/linn-co-p4.html,http://www.kshs.org/places/marais/history.htm,FALSE
44e462be-53b8-40f5-abef-2a935e33194a,,Garfield,,James,,,Colonel,"At the Battle of Middle Creek, during a Confederate offensive into Kentucky in 1862, Garfield was ordered forward to force a retreat back into Virginia. In January 1862, he won a victory at Middle Creek, Kentucky, that cemented Union control of eastern Kentucky.","K.Singel, 03/07/2008 ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
ab5f28a7-1870-4506-8df9-2ba861db5660,,Robinson,,Charles,,,,"Charles Robinson was the first Governor of Kansas (1861-1863). He was first elected Territorial Governor under the extra-illegal Topeka Constitution and also helped negotiate a truce in the Wakarusa War in 1855.  However, he was arrested for treason in 1856.","M. Nickels, 08/21/2007;http://www.territorialkansasonline.org/",http://www.territorialkansasonline.org/cgiwrap/imlskto/index.php?SCREEN=bio_sketches/robinson_charles,,FALSE
0e8387e5-8e55-40e0-be54-2bd0b781aebb,,,,Little Crow,,,Chief,"Little Crow was born in 1810 in the Mdewakanton Santee Sioux village of Kaposia. After members of his tribe became involved in heavy conflict with the local white population, Little Crow led warriors into a raid on the local agency at Redwood in August 1861. He also led the attack on the village of New Ulm, Minnesota, succeeding in burning most of the town. On the morning of September 23, 1861, the Dakota warriors were attacked and were driven back by General Henry Sibley’s skirmishers, most of whom were Civil War veterans.","K. Singel, 01/26/08 ; ABPP BATTLE SUMMARIES (1997); http://www.mnsu.edu/emuseum/history/mncultures/littlecrow.html; revised J. Frederick 8/18/10",http://www.mnsu.edu/emuseum/history/mncultures/littlecrow.html,http://www.gutenberg.org/ebooks/336,FALSE
0e7e3822-ab9b-4385-8778-2bd3648afd07,,Dutton,,A.,,P.,,"In 1822, A. P. Dutton was born in New York. At the age of 19, he came to Racine, Wisconsin. He went into the shipping business, and his firm owned several warehouses on the harbor. He was a self-identified agent of the Underground Railroad, using his warehouse to hide them while they waited to board steamers bound for Ontario.","K. Engel, 06/20/2011, http://ohsweb.ohiohistory.org/ohiopix/search.cfm?searchfield=LCSubject&searchterm=Abolitionists",http://ohsweb.ohiohistory.org/ohiopix/Image.cfm?ID=3061,http://www.wisconsinhistory.org/turningpoints/search.asp?id=1566,FALSE
8082f787-a153-493e-b820-2c007babfb10,,Hatch,,Edward,,,Colonel,"In 1861 Hatch was commissioned as a captain of the Second Iowa Cavalry. After serving at Island No. 10, he led a brigade in the Battle of Corinth and Iuka. He took part in Grierson's Raid. In December 1863, he was wounded at Moscow, Tennessee. During his recovery, he commanded the St. Louis cavalry depot.  In April 1864, Hatch was promoted to brigadier general.  Assigned to a division in Major General James H. Wilson's cavalry, he led troops in the Franklin and Nashville Campaign, ending his combat service there. He mustered out in 1866.","K. Singel, 02/15/2008 ; SIFAKIS (1988) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/21/2010.",http://dlc.lib.utk.edu/f/fa/fulltext/2163.html,http://www.cem.va.gov/pdf/ftleavenworth.pdf,FALSE
339c6a23-afd8-4072-a2a8-2c869f87997b,,Dietrich,,Catherine,,,,"Catherine Dietrich was a German immigrant who moved to Kansas in the mid-19th Century with her husband Jacob Dietrich.  Together, they built a cabin near Ottawa, Kansas in 1859.","M. Nickels, 08/21/2007; NHA STUDY (2004); Revised J. Frederick 8/18/10",http://www.freedomsfrontier.org/partners/study/,,FALSE
513a5e1e-fcc4-4a08-9db8-2ccffc31abe9,,Dowling,,Richard,,W.,Lieutenant,"In the battle of Sabine Pass, on September 8, 1863, a Union flotilla steamed through Sabine Pass, with the intention of attacking Fort Griffin, and occupying Texas.  Lt. Dowling, in command of Fort Griffin’s small force of 44 men, forced the Union flotilla to withdraw through the use of well-aimed artillery fire.","K. Singel, 03/24/2008 ; ABPP BATTLE SUMMARIES (1997)",,,FALSE
65815655-0c83-4511-9e7b-2ce4d0ca632c,,Renshaw,,William,Bainbridge,B.,Commander,"As a midshipman in the United States Navy prior to April 1861, Renshaw was appointed commander at the outbreak of the war, attached to Admiral Farragut's squadron . He captured Galveston, Texas in October 1862. In January 1863,  he refused to surrender his ship. He died on January 1, 1863 in the process of setting fire to his ship.","K.Singel, 03/07/2008 ; ABPP BATTLE SUMMARIES (1997) ; http://www.tshaonline.org/",http://www.history.navy.mil/danfs/r4/renshaw-i.htm,http://books.google.com/books?id=lPPcZiJcLuUC&pg=PA222&dq=William+Bainbridge+Renshaw&lr=,FALSE
2f7d8b0b-710b-4f79-b13e-2cf4b9844059,,Wise,,Henry,Alexander,A.,Brigadier General,"From 1856 to 1860, Wise served as the governor of Virginia. In June 1861, he volunteered and was appointed brigadier general. He served in the campaign in western Virginia, and subsequently, his command was moved to North Carolina. He served in the defense of Charleston, South Carolina, before heading south to Florida. In May 1864, he came north to serve in the defense of Richmond. He served at the battle of Drewry's Bluff, and later, at the Battle of Saylor's Creek as a division commander. He served until the surrender two days later.","K. Singel, 03/17/2008 ; ABPP BATTLE SUMMARIES (1997) ; GENERALS IN GRAY (1987)",,,FALSE
37171fb9-ae75-49cb-a0d7-2d16e0783adc,,Drayton,,Percival,,,Captain,"There are few records of Drayton's service in the United States Navy, with the exception of his leadership in the First Battle at Fort McAllister. On March 3, 1863, the three ironclads under his command conducted an eight-hour bombardment of Fort McAllister as a test of their effective force against an earthen fort. The fort did not fall.","K. Singel, 03/24/2008 ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",,,FALSE
4791baa5-ea93-4b1e-ad9b-2d36c87d2242,,Lee,,Sidney,Smith,S.,Captain,"Commander Sidney Lee, the older brother of Robert E. Lee, submitted his resignation to the U.S. Navy on April 17, 1861. His resignation was not accepted; however, he was dismissed five days later. He immediately accepted a commission in the Confederate Navy. When the U.S. Navy abandoned the Gosport Navy Yard in Norfolk, Virginia, Sidney became the commander. After the Confederate Navy was forced to burn the yard to prevent its capture by the Union Navy, he was made captain and put in charge of the batteries at Drewry's Bluffs, Virginia. In May 1862, he was second-in-command during the Battle of Drewry's Bluff. A year later, he became chief of the Confederate Navy's Bureau of Orders and Detail, replacing Captain John K. Mitchell. Sidney remained at this post until the end of the war.","K. Singel, 05/14/2008 ; ABPP BATTLE SUMMARIES (1997) ; SCHARF (1894) ; edited by J. Phillips, 8/19/2010.",,,FALSE
bd72af54-9087-4258-bbdf-2d60a849d812,,John,,Hayes,,,,"John Hayes was born in 1832 in Brogus, Newfoundland, Canada. He served in the merchant service on British and American vessels prior to the Civil War. During the war, he served on USS Kearsarge, which sank the infamous commerce raider CSS Alabama off the coast of Cherbourg, France. For this he received the Medal of Honor. Following the war he continued in the U.S. Navy for three years, during which he traveled around the world. He lived in Wisconsin for a time and then moved to Blairstown, Iowa at the end of his life. He died January 28, 1911.","A. Sirna, 12/08/2009; http://www.iowahistory.org/museum/exhibits/medal-of-honor/hayes-john_cw/index.htm [accessed 12/08/2009]; Revised 8/18/10 J. Frederick",http://www.iowahistory.org/museum/exhibits/medal-of-honor/hayes-john_cw/index.htm,,FALSE
53c12fca-3989-44af-a46f-2de2bdc218e1,,Rains,,James,Spencer,S.,Brigadier General,"In May 1861, Rains was appointed as a brigadier general in the Missouri State Guard by the Governor of Missouri, Claiborne Jackson. Under the orders of former Governor Jackson, he led his newly recruited command into action at the Battle of Carthage with devastating results. Several months later, in September 1861, he commanded a column at the Battle of Dry Wood Creek when his force was surprised by enemy cavalry. Although they won the battle, the victory did not improve his reputation as a poor field commander. In March 1862, he was wounded at the Battle of Pea Ridge, and, subsequently, he was chosen to remain behind when the Missouri State Guard crossed the Mississippi in April. In October, he was finally relieved of command for his incompetence.","K. Singel, 04/25/2008 ; MORE GENERALS IN GRAY (1987) ; ABPP BATTLE SUMMARIES (1997) ; edited by J. Phillips, 8/19/2010.",,,FALSE
e10e5704-5a68-4a9d-8475-2e037f09e959,,Dana,,Napoleon,Jackson Tecumseh,J.T.,Major General,"In October 1861, Dana was appointed as colonel of the First Minnesota Infantry. He commanded this regiment at the Battle of Ball's Bluff. In Spring 1862, he was commissioned as a brigadier general. At the Battle of Antietam, he was wounded, and did not return to duty until July 1863. He returned to service as a major general, but he saw no more active duty, allocated to inactive theaters of operation. He resigned in May 1865.","K. Singel, 03/10/2008 ; GENERALS IN BLUE (1992) ; ABPP BATTLE SUMMARIES (1997)",http://www.library.ci.corpus-christi.tx.us/MexicanWar/dananjt.htm,http://aotw.org/officers.php?officer_id=27,FALSE
ac4241c6-1484-4c91-9b2f-2e09dfae64d4,,Terrell,,Mary,Church,C.,,"Born in Memphis on September 23,1863, Mary Church Terrell became nationally known both for her support of women's suffrage and her opposition to racial segregation. She was the first African American to serve on the D.C. School Board (1895-1919). She later served as president of the National Association of Colored Women (1897), and as a member of the Committee of Forty, the founders of the National Association for the Advancement of Colored People (1909). She died on July 24, 1954.","K. Singel, 12/16/2009, http://memory.loc.gov/ammem/aap/terrell.html [accessed 16 Dec 2009].",http://memory.loc.gov/ammem/aap/terrell.html,,FALSE
